date,mine,state,planned_production_tonnes,actual_production_tonnes,shortfall_tonnes,shortfall_pct,rainfall_mm,equipment_downtime_hrs,blasting_delayed,blasting_delay_hrs,transport_availability_pct,labour_attendance_pct,primary_shortfall_cause,financial_year,national_annual_production_000t,state_annual_production_000t,actual_production_calibrated
09-09-2022,Balaghat,Madhya Pradesh,2633.37,2449.89,183.48,7,41.2,0,FALSE,0,74.3,88.4,transport_issue,2022-23,2827,855.9,2449.89
10-09-2022,Balaghat,Madhya Pradesh,2633.37,2353.1,280.27,10.6,10.3,0,TRUE,4,69.1,99.4,transport_issue,2022-23,2827,855.9,2353.1
11-09-2022,Balaghat,Madhya Pradesh,2633.37,2091.61,541.76,20.6,68,4.9,TRUE,2.7,73.7,88.4,heavy_rainfall,2022-23,2827,855.9,2091.61
12-09-2022,Balaghat,Madhya Pradesh,2633.37,2396.88,236.49,9,102.6,0,FALSE,0,86.4,94,heavy_rainfall,2022-23,2827,855.9,2396.88
13-09-2022,Balaghat,Madhya Pradesh,2633.37,2339.14,294.23,11.2,33.4,2.6,FALSE,0,76.8,91.1,transport_issue,2022-23,2827,855.9,2339.14
14-09-2022,Balaghat,Madhya Pradesh,2633.37,2498.55,134.82,5.1,28.6,0,FALSE,0,90.4,91.1,transport_issue,2022-23,2827,855.9,2498.55
15-09-2022,Balaghat,Madhya Pradesh,2633.37,2472.43,160.94,6.1,20.9,0,FALSE,0,83,91.3,transport_issue,2022-23,2827,855.9,2472.43
16-09-2022,Balaghat,Madhya Pradesh,2633.37,2586.82,46.55,1.8,24.6,0,FALSE,0,85.3,95.5,transport_issue,2022-23,2827,855.9,2586.82
17-09-2022,Balaghat,Madhya Pradesh,2633.37,2591.5,41.87,1.6,37.1,0,FALSE,0,88.9,93.8,transport_issue,2022-23,2827,855.9,2591.5
18-09-2022,Balaghat,Madhya Pradesh,2633.37,2504.76,128.61,4.9,7.8,0,FALSE,0,77.8,92.3,transport_issue,2022-23,2827,855.9,2504.76
19-09-2022,Balaghat,Madhya Pradesh,2633.37,2451.63,181.74,6.9,30.8,0,FALSE,0,79.9,96.8,transport_issue,2022-23,2827,855.9,2451.63
20-09-2022,Balaghat,Madhya Pradesh,2633.37,2586.32,47.05,1.8,25.9,0,FALSE,0,81.1,94.6,transport_issue,2022-23,2827,855.9,2586.32
21-09-2022,Balaghat,Madhya Pradesh,2633.37,2399.12,234.25,8.9,115.6,0,FALSE,0,87.9,99.4,heavy_rainfall,2022-23,2827,855.9,2399.12
22-09-2022,Balaghat,Madhya Pradesh,2633.37,2498.14,135.23,5.1,37.7,0,FALSE,0,91.8,92.7,heavy_rainfall,2022-23,2827,855.9,2498.14
23-09-2022,Balaghat,Madhya Pradesh,2633.37,2418.39,214.98,8.2,10,0,TRUE,5,83.4,88.8,transport_issue,2022-23,2827,855.9,2418.39
24-09-2022,Balaghat,Madhya Pradesh,2633.37,2618.36,15.01,0.6,35.1,0,FALSE,0,94.7,97.8,heavy_rainfall,2022-23,2827,855.9,2618.36
25-09-2022,Balaghat,Madhya Pradesh,2633.37,2327.25,306.12,11.6,84.8,0,FALSE,0,85.2,91.3,heavy_rainfall,2022-23,2827,855.9,2327.25
26-09-2022,Balaghat,Madhya Pradesh,2633.37,2460.54,172.83,6.6,11.1,0,FALSE,0,82.5,92.9,transport_issue,2022-23,2827,855.9,2460.54
27-09-2022,Balaghat,Madhya Pradesh,2633.37,2584.73,48.64,1.8,26.4,0,FALSE,0,86.7,92.9,transport_issue,2022-23,2827,855.9,2584.73
28-09-2022,Balaghat,Madhya Pradesh,2633.37,2404.48,228.89,8.7,32.7,0,FALSE,0,77.3,89.7,transport_issue,2022-23,2827,855.9,2404.48
29-09-2022,Balaghat,Madhya Pradesh,2633.37,2553.94,79.43,3,26.7,0,FALSE,0,86.2,98.3,transport_issue,2022-23,2827,855.9,2553.94
30-09-2022,Balaghat,Madhya Pradesh,2633.37,2501.79,131.58,5,25.6,0,FALSE,0,82.5,94.6,transport_issue,2022-23,2827,855.9,2501.79
01-10-2022,Balaghat,Madhya Pradesh,2633.37,2647.51,-14.14,-0.5,5,0,FALSE,0,95.6,90.9,none,2022-23,2827,855.9,2647.51
02-10-2022,Balaghat,Madhya Pradesh,2633.37,2600.09,33.28,1.3,8,0,FALSE,0,91.8,98.3,transport_issue,2022-23,2827,855.9,2600.09
03-10-2022,Balaghat,Madhya Pradesh,2633.37,2585.73,47.64,1.8,1.9,0,FALSE,0,95.2,97,transport_issue,2022-23,2827,855.9,2585.73
04-10-2022,Balaghat,Madhya Pradesh,2633.37,2560.98,72.39,2.7,3.5,0,FALSE,0,84.7,97.4,transport_issue,2022-23,2827,855.9,2560.98
05-10-2022,Balaghat,Madhya Pradesh,2633.37,2492.73,140.64,5.3,1.4,0,TRUE,6,94.5,95.6,blasting_delay,2022-23,2827,855.9,2492.73
06-10-2022,Balaghat,Madhya Pradesh,2633.37,2503.6,129.77,4.9,2.5,0,FALSE,0,93.8,92.5,labour_shortage,2022-23,2827,855.9,2503.6
07-10-2022,Balaghat,Madhya Pradesh,2633.37,2475.14,158.23,6,3.8,0,FALSE,0,92,84.8,labour_shortage,2022-23,2827,855.9,2475.14
08-10-2022,Balaghat,Madhya Pradesh,2633.37,2641.16,-7.79,-0.3,6.4,0,FALSE,0,99.2,93.7,none,2022-23,2827,855.9,2641.16
09-10-2022,Balaghat,Madhya Pradesh,2633.37,2394.05,239.32,9.1,2.1,0,FALSE,0,76.5,89.1,transport_issue,2022-23,2827,855.9,2394.05
10-10-2022,Balaghat,Madhya Pradesh,2633.37,2254.16,379.21,14.4,3.8,7.8,FALSE,0,92.7,91.1,equipment_failure,2022-23,2827,855.9,2254.16
11-10-2022,Balaghat,Madhya Pradesh,2633.37,2600.11,33.26,1.3,1.1,0,FALSE,0,91.8,91.5,labour_shortage,2022-23,2827,855.9,2600.11
12-10-2022,Balaghat,Madhya Pradesh,2633.37,2427.94,205.43,7.8,7.2,0,TRUE,5.5,85.3,100,transport_issue,2022-23,2827,855.9,2427.94
13-10-2022,Balaghat,Madhya Pradesh,2633.37,2478.38,154.99,5.9,2,0,TRUE,3.6,94.8,92.3,labour_shortage,2022-23,2827,855.9,2478.38
14-10-2022,Balaghat,Madhya Pradesh,2633.37,2500.12,133.25,5.1,2.8,0,TRUE,1.1,92.5,89.6,labour_shortage,2022-23,2827,855.9,2500.12
15-10-2022,Balaghat,Madhya Pradesh,2633.37,2609.98,23.39,0.9,1.4,0,FALSE,0,93.7,92.2,labour_shortage,2022-23,2827,855.9,2609.98
16-10-2022,Balaghat,Madhya Pradesh,2633.37,2589.49,43.88,1.7,6.6,0,FALSE,0,87.5,100,transport_issue,2022-23,2827,855.9,2589.49
17-10-2022,Balaghat,Madhya Pradesh,2633.37,2672.57,-39.2,-1.5,5,0,FALSE,0,100,100,none,2022-23,2827,855.9,2672.57
18-10-2022,Balaghat,Madhya Pradesh,2633.37,2579.46,53.91,2,4.9,0,FALSE,0,98.4,90.8,labour_shortage,2022-23,2827,855.9,2579.46
19-10-2022,Balaghat,Madhya Pradesh,2633.37,2458.41,174.96,6.6,0.4,2.7,FALSE,0,93.8,98.3,transport_issue,2022-23,2827,855.9,2458.41
20-10-2022,Balaghat,Madhya Pradesh,2633.37,2376.8,256.57,9.7,4.2,6.5,FALSE,0,93.6,97,equipment_failure,2022-23,2827,855.9,2376.8
21-10-2022,Balaghat,Madhya Pradesh,2633.37,2601.95,31.42,1.2,5.6,0,FALSE,0,91.4,94.7,transport_issue,2022-23,2827,855.9,2601.95
22-10-2022,Balaghat,Madhya Pradesh,2633.37,2562.31,71.06,2.7,2.1,0,FALSE,0,95.5,96,transport_issue,2022-23,2827,855.9,2562.31
23-10-2022,Balaghat,Madhya Pradesh,2633.37,2553.47,79.9,3,15.6,0,FALSE,0,88.3,96.9,transport_issue,2022-23,2827,855.9,2553.47
24-10-2022,Balaghat,Madhya Pradesh,2633.37,2503.8,129.57,4.9,2.8,0,FALSE,0,86.9,90.2,transport_issue,2022-23,2827,855.9,2503.8
25-10-2022,Balaghat,Madhya Pradesh,2633.37,2455.35,178.02,6.8,4.6,0,FALSE,0,83.3,90.6,transport_issue,2022-23,2827,855.9,2455.35
26-10-2022,Balaghat,Madhya Pradesh,2633.37,2546.57,86.8,3.3,5.6,0,FALSE,0,89.8,95.9,transport_issue,2022-23,2827,855.9,2546.57
27-10-2022,Balaghat,Madhya Pradesh,2633.37,2535.82,97.55,3.7,6.4,0,FALSE,0,99,92.7,labour_shortage,2022-23,2827,855.9,2535.82
28-10-2022,Balaghat,Madhya Pradesh,2633.37,2661.25,-27.88,-1.1,2.1,0,FALSE,0,100,100,none,2022-23,2827,855.9,2661.25
29-10-2022,Balaghat,Madhya Pradesh,2633.37,2628.84,4.53,0.2,7.5,0,FALSE,0,98.7,92.4,labour_shortage,2022-23,2827,855.9,2628.84
30-10-2022,Balaghat,Madhya Pradesh,2633.37,2627.71,5.66,0.2,3.6,0,FALSE,0,100,94.7,labour_shortage,2022-23,2827,855.9,2627.71
31-10-2022,Balaghat,Madhya Pradesh,2633.37,2203.13,430.24,16.3,3,9.1,FALSE,0,89.9,96,equipment_failure,2022-23,2827,855.9,2203.13
01-11-2022,Balaghat,Madhya Pradesh,2633.37,2576.62,56.75,2.2,2.5,0,FALSE,0,98.5,95.6,labour_shortage,2022-23,2827,855.9,2576.62
02-11-2022,Balaghat,Madhya Pradesh,2633.37,2447.57,185.8,7.1,2.3,0,FALSE,0,82.4,90.3,transport_issue,2022-23,2827,855.9,2447.57
03-11-2022,Balaghat,Madhya Pradesh,2633.37,2558.77,74.6,2.8,0.1,0,FALSE,0,97.4,98.1,transport_issue,2022-23,2827,855.9,2558.77
04-11-2022,Balaghat,Madhya Pradesh,2633.37,2491.53,141.84,5.4,1.4,0,TRUE,1.3,93.8,91.1,labour_shortage,2022-23,2827,855.9,2491.53
05-11-2022,Balaghat,Madhya Pradesh,2633.37,2541.29,92.08,3.5,1.5,0,FALSE,0,100,93.9,labour_shortage,2022-23,2827,855.9,2541.29
06-11-2022,Balaghat,Madhya Pradesh,2633.37,2314.62,318.75,12.1,2.2,5.2,FALSE,0,91.9,97.9,equipment_failure,2022-23,2827,855.9,2314.62
07-11-2022,Balaghat,Madhya Pradesh,2633.37,2271.78,361.59,13.7,2.7,7.6,TRUE,3.1,97.3,91.3,equipment_failure,2022-23,2827,855.9,2271.78
08-11-2022,Balaghat,Madhya Pradesh,2633.37,2448.3,185.07,7,5.8,0,FALSE,0,84.5,88.5,transport_issue,2022-23,2827,855.9,2448.3
09-11-2022,Balaghat,Madhya Pradesh,2633.37,2562.75,70.62,2.7,7.3,0,FALSE,0,98.1,100,none,2022-23,2827,855.9,2562.75
10-11-2022,Balaghat,Madhya Pradesh,2633.37,2524.78,108.59,4.1,4.6,0,FALSE,0,96.2,90.7,labour_shortage,2022-23,2827,855.9,2524.78
11-11-2022,Balaghat,Madhya Pradesh,2633.37,2648.18,-14.81,-0.6,4.6,0,FALSE,0,97.4,95.1,none,2022-23,2827,855.9,2648.18
12-11-2022,Balaghat,Madhya Pradesh,2633.37,2515.13,118.24,4.5,1.8,0,FALSE,0,87.7,93,transport_issue,2022-23,2827,855.9,2515.13
13-11-2022,Balaghat,Madhya Pradesh,2633.37,2380.36,253.01,9.6,3.7,7.2,FALSE,0,100,96.3,equipment_failure,2022-23,2827,855.9,2380.36
14-11-2022,Balaghat,Madhya Pradesh,2633.37,2524.33,109.04,4.1,3.3,0,FALSE,0,90.9,100,transport_issue,2022-23,2827,855.9,2524.33
15-11-2022,Balaghat,Madhya Pradesh,2633.37,2603.49,29.88,1.1,6.8,0,FALSE,0,95,87.7,labour_shortage,2022-23,2827,855.9,2603.49
16-11-2022,Balaghat,Madhya Pradesh,2633.37,2534.01,99.36,3.8,3.9,0,FALSE,0,92.4,98.4,transport_issue,2022-23,2827,855.9,2534.01
17-11-2022,Balaghat,Madhya Pradesh,2633.37,2644.67,-11.3,-0.4,6.6,0,FALSE,0,95.9,92.8,none,2022-23,2827,855.9,2644.67
18-11-2022,Balaghat,Madhya Pradesh,2633.37,2664.65,-31.28,-1.2,2.2,0,FALSE,0,92.1,100,none,2022-23,2827,855.9,2664.65
19-11-2022,Balaghat,Madhya Pradesh,2633.37,2476.67,156.7,6,4.1,0,FALSE,0,91.7,90.2,labour_shortage,2022-23,2827,855.9,2476.67
20-11-2022,Balaghat,Madhya Pradesh,2633.37,2523.81,109.56,4.2,2.7,0,FALSE,0,93.2,93.6,transport_issue,2022-23,2827,855.9,2523.81
21-11-2022,Balaghat,Madhya Pradesh,2633.37,2556.49,76.88,2.9,4.1,0,FALSE,0,93.8,94.3,transport_issue,2022-23,2827,855.9,2556.49
22-11-2022,Balaghat,Madhya Pradesh,2633.37,2544.23,89.14,3.4,8,0,FALSE,0,97,97.2,transport_issue,2022-23,2827,855.9,2544.23
23-11-2022,Balaghat,Madhya Pradesh,2633.37,2586.44,46.93,1.8,2.1,0,FALSE,0,89.5,88.9,labour_shortage,2022-23,2827,855.9,2586.44
24-11-2022,Balaghat,Madhya Pradesh,2633.37,2419.85,213.52,8.1,7.7,2.8,FALSE,0,99.2,90.5,labour_shortage,2022-23,2827,855.9,2419.85
25-11-2022,Balaghat,Madhya Pradesh,2633.37,2535.33,98.04,3.7,4.1,0,FALSE,0,90.4,95.5,transport_issue,2022-23,2827,855.9,2535.33
26-11-2022,Balaghat,Madhya Pradesh,2633.37,2630.68,2.69,0.1,11.3,0,FALSE,0,96.3,97.7,transport_issue,2022-23,2827,855.9,2630.68
27-11-2022,Balaghat,Madhya Pradesh,2633.37,2588.58,44.79,1.7,4.5,0,FALSE,0,90.6,99.4,transport_issue,2022-23,2827,855.9,2588.58
28-11-2022,Balaghat,Madhya Pradesh,2633.37,2318.19,315.18,12,3,4.5,TRUE,4.7,90.7,96.7,blasting_delay,2022-23,2827,855.9,2318.19
29-11-2022,Balaghat,Madhya Pradesh,2633.37,2598.87,34.5,1.3,4.8,0,FALSE,0,90.4,91.3,transport_issue,2022-23,2827,855.9,2598.87
30-11-2022,Balaghat,Madhya Pradesh,2633.37,2252.91,380.46,14.4,7,6.2,FALSE,0,90.7,93.6,equipment_failure,2022-23,2827,855.9,2252.91
01-12-2022,Balaghat,Madhya Pradesh,2633.37,2583.26,50.11,1.9,0.5,0,FALSE,0,90.2,96.7,transport_issue,2022-23,2827,855.9,2583.26
02-12-2022,Balaghat,Madhya Pradesh,2633.37,2524.19,109.18,4.1,6.2,0,FALSE,0,92.4,99.6,transport_issue,2022-23,2827,855.9,2524.19
03-12-2022,Balaghat,Madhya Pradesh,2633.37,2607.64,25.73,1,4.3,0,FALSE,0,99,97.6,labour_shortage,2022-23,2827,855.9,2607.64
04-12-2022,Balaghat,Madhya Pradesh,2633.37,2598.79,34.58,1.3,16.2,0,FALSE,0,91.2,98.8,transport_issue,2022-23,2827,855.9,2598.79
05-12-2022,Balaghat,Madhya Pradesh,2633.37,2633.4,-0.03,0,7.6,0,FALSE,0,100,94,none,2022-23,2827,855.9,2633.4
06-12-2022,Balaghat,Madhya Pradesh,2633.37,2513.41,119.96,4.6,8.8,0,FALSE,0,95.7,93.2,labour_shortage,2022-23,2827,855.9,2513.41
07-12-2022,Balaghat,Madhya Pradesh,2633.37,2542.52,90.85,3.4,0.3,0,FALSE,0,83.6,94.7,transport_issue,2022-23,2827,855.9,2542.52
08-12-2022,Balaghat,Madhya Pradesh,2633.37,2578.57,54.8,2.1,1.5,0,FALSE,0,88,99.3,transport_issue,2022-23,2827,855.9,2578.57
09-12-2022,Balaghat,Madhya Pradesh,2633.37,2506.88,126.49,4.8,2.1,0,FALSE,0,93.3,92,labour_shortage,2022-23,2827,855.9,2506.88
10-12-2022,Balaghat,Madhya Pradesh,2633.37,2481.06,152.31,5.8,3.6,0,FALSE,0,79,93.4,transport_issue,2022-23,2827,855.9,2481.06
11-12-2022,Balaghat,Madhya Pradesh,2633.37,2584.92,48.45,1.8,1.9,0,FALSE,0,82.5,98.6,transport_issue,2022-23,2827,855.9,2584.92
12-12-2022,Balaghat,Madhya Pradesh,2633.37,2525.68,107.69,4.1,3.7,0,FALSE,0,88.3,91.4,transport_issue,2022-23,2827,855.9,2525.68
13-12-2022,Balaghat,Madhya Pradesh,2633.37,2611.5,21.87,0.8,2.6,0,FALSE,0,93,96.8,transport_issue,2022-23,2827,855.9,2611.5
14-12-2022,Balaghat,Madhya Pradesh,2633.37,2465.29,168.08,6.4,7.4,0,FALSE,0,81.6,96.5,transport_issue,2022-23,2827,855.9,2465.29
15-12-2022,Balaghat,Madhya Pradesh,2633.37,2535.58,97.79,3.7,5.3,0,FALSE,0,91.8,94.2,transport_issue,2022-23,2827,855.9,2535.58
16-12-2022,Balaghat,Madhya Pradesh,2633.37,2622.94,10.43,0.4,16.1,0,FALSE,0,89.1,98.4,transport_issue,2022-23,2827,855.9,2622.94
17-12-2022,Balaghat,Madhya Pradesh,2633.37,2584.17,49.2,1.9,7.9,0,FALSE,0,98,92.3,labour_shortage,2022-23,2827,855.9,2584.17
18-12-2022,Balaghat,Madhya Pradesh,2633.37,2487.21,146.16,5.6,4.9,3.9,FALSE,0,94.9,100,equipment_failure,2022-23,2827,855.9,2487.21
19-12-2022,Balaghat,Madhya Pradesh,2633.37,2462.06,171.31,6.5,0.6,0,FALSE,0,86.2,93.3,transport_issue,2022-23,2827,855.9,2462.06
20-12-2022,Balaghat,Madhya Pradesh,2633.37,2607.51,25.86,1,8,0,FALSE,0,100,98.9,none,2022-23,2827,855.9,2607.51
21-12-2022,Balaghat,Madhya Pradesh,2633.37,2322.78,310.59,11.8,9.5,6.1,FALSE,0,89.2,94.9,equipment_failure,2022-23,2827,855.9,2322.78
22-12-2022,Balaghat,Madhya Pradesh,2633.37,2617.27,16.1,0.6,3.1,0,FALSE,0,94.5,87.8,labour_shortage,2022-23,2827,855.9,2617.27
23-12-2022,Balaghat,Madhya Pradesh,2633.37,2197.75,435.62,16.5,2.5,7.3,FALSE,0,82.8,89.1,transport_issue,2022-23,2827,855.9,2197.75
24-12-2022,Balaghat,Madhya Pradesh,2633.37,2510.76,122.61,4.7,1.1,0,FALSE,0,92.9,87.8,labour_shortage,2022-23,2827,855.9,2510.76
25-12-2022,Balaghat,Madhya Pradesh,2633.37,2557.57,75.8,2.9,2.1,0,FALSE,0,92.4,97,transport_issue,2022-23,2827,855.9,2557.57
26-12-2022,Balaghat,Madhya Pradesh,2633.37,2615.24,18.13,0.7,1.3,0,FALSE,0,93.4,99.4,transport_issue,2022-23,2827,855.9,2615.24
27-12-2022,Balaghat,Madhya Pradesh,2633.37,2597.48,35.89,1.4,11.4,0,FALSE,0,82.9,96,transport_issue,2022-23,2827,855.9,2597.48
28-12-2022,Balaghat,Madhya Pradesh,2633.37,2370.9,262.47,10,4,6.7,FALSE,0,94.8,92.3,equipment_failure,2022-23,2827,855.9,2370.9
29-12-2022,Balaghat,Madhya Pradesh,2633.37,2620.13,13.24,0.5,6.1,0,FALSE,0,98.8,94.8,labour_shortage,2022-23,2827,855.9,2620.13
30-12-2022,Balaghat,Madhya Pradesh,2633.37,2620.86,12.51,0.5,0.8,0,FALSE,0,86.9,100,transport_issue,2022-23,2827,855.9,2620.86
31-12-2022,Balaghat,Madhya Pradesh,2633.37,2543.9,89.47,3.4,2.7,0,FALSE,0,95.3,95.4,transport_issue,2022-23,2827,855.9,2543.9
01-01-2023,Balaghat,Madhya Pradesh,2633.37,2650.9,-17.53,-0.7,7.3,0,FALSE,0,90.8,100,none,2022-23,2827,855.9,2650.9
02-01-2023,Balaghat,Madhya Pradesh,2633.37,2522.76,110.61,4.2,3.9,0,FALSE,0,87.4,96.6,transport_issue,2022-23,2827,855.9,2522.76
03-01-2023,Balaghat,Madhya Pradesh,2633.37,2375.52,257.85,9.8,7.3,0,TRUE,6,88.8,98.8,blasting_delay,2022-23,2827,855.9,2375.52
04-01-2023,Balaghat,Madhya Pradesh,2633.37,2616.97,16.4,0.6,4.8,0,FALSE,0,94.5,92.6,labour_shortage,2022-23,2827,855.9,2616.97
05-01-2023,Balaghat,Madhya Pradesh,2633.37,2576.85,56.52,2.1,7.4,0,FALSE,0,96.2,94.3,labour_shortage,2022-23,2827,855.9,2576.85
06-01-2023,Balaghat,Madhya Pradesh,2633.37,2551,82.37,3.1,1.8,0,FALSE,0,92.2,97.4,transport_issue,2022-23,2827,855.9,2551
07-01-2023,Balaghat,Madhya Pradesh,2633.37,2415.44,217.93,8.3,3.3,0,TRUE,3,87.1,91,transport_issue,2022-23,2827,855.9,2415.44
08-01-2023,Balaghat,Madhya Pradesh,2633.37,2255.37,378,14.4,1.7,7.4,FALSE,0,82.8,94.5,transport_issue,2022-23,2827,855.9,2255.37
09-01-2023,Balaghat,Madhya Pradesh,2633.37,2545.59,87.78,3.3,3.5,0,FALSE,0,93.7,82.9,labour_shortage,2022-23,2827,855.9,2545.59
10-01-2023,Balaghat,Madhya Pradesh,2633.37,2654.52,-21.15,-0.8,3.8,0,FALSE,0,97.1,97.2,none,2022-23,2827,855.9,2654.52
11-01-2023,Balaghat,Madhya Pradesh,2633.37,2622.87,10.5,0.4,6.9,0,FALSE,0,100,92.2,labour_shortage,2022-23,2827,855.9,2622.87
12-01-2023,Balaghat,Madhya Pradesh,2633.37,2515.01,118.36,4.5,2.4,0,TRUE,3.6,90,95.6,transport_issue,2022-23,2827,855.9,2515.01
13-01-2023,Balaghat,Madhya Pradesh,2633.37,2684.97,-51.6,-2,1.6,0,FALSE,0,98.8,99.1,none,2022-23,2827,855.9,2684.97
14-01-2023,Balaghat,Madhya Pradesh,2633.37,2274.18,359.19,13.6,1.9,7.8,FALSE,0,91.6,100,equipment_failure,2022-23,2827,855.9,2274.18
15-01-2023,Balaghat,Madhya Pradesh,2633.37,2570.63,62.74,2.4,8.5,0,FALSE,0,97.6,95.4,labour_shortage,2022-23,2827,855.9,2570.63
16-01-2023,Balaghat,Madhya Pradesh,2633.37,2494.09,139.28,5.3,3.9,0,TRUE,2.8,92,97.4,transport_issue,2022-23,2827,855.9,2494.09
17-01-2023,Balaghat,Madhya Pradesh,2633.37,2638.71,-5.34,-0.2,0.8,0,FALSE,0,90.7,99.9,none,2022-23,2827,855.9,2638.71
18-01-2023,Balaghat,Madhya Pradesh,2633.37,2592.39,40.98,1.6,2.6,0,FALSE,0,96,90.7,labour_shortage,2022-23,2827,855.9,2592.39
19-01-2023,Balaghat,Madhya Pradesh,2633.37,2531.5,101.87,3.9,1.8,0,FALSE,0,89.5,100,transport_issue,2022-23,2827,855.9,2531.5
20-01-2023,Balaghat,Madhya Pradesh,2633.37,2524.18,109.19,4.1,1.7,0,TRUE,1.6,81.5,95.5,transport_issue,2022-23,2827,855.9,2524.18
21-01-2023,Balaghat,Madhya Pradesh,2633.37,2610.39,22.98,0.9,2.8,0,FALSE,0,86,94.9,transport_issue,2022-23,2827,855.9,2610.39
22-01-2023,Balaghat,Madhya Pradesh,2633.37,2669.17,-35.8,-1.4,2.7,0,FALSE,0,92.7,100,none,2022-23,2827,855.9,2669.17
23-01-2023,Balaghat,Madhya Pradesh,2633.37,2568.17,65.2,2.5,5.4,0,FALSE,0,95.6,95.4,labour_shortage,2022-23,2827,855.9,2568.17
24-01-2023,Balaghat,Madhya Pradesh,2633.37,2596.8,36.57,1.4,9.1,0,FALSE,0,96,97.7,transport_issue,2022-23,2827,855.9,2596.8
25-01-2023,Balaghat,Madhya Pradesh,2633.37,2475.07,158.3,6,0.7,0,FALSE,0,87,94.3,transport_issue,2022-23,2827,855.9,2475.07
26-01-2023,Balaghat,Madhya Pradesh,2633.37,2178.05,455.32,17.3,9.7,7.9,FALSE,0,84.4,92.5,equipment_failure,2022-23,2827,855.9,2178.05
27-01-2023,Balaghat,Madhya Pradesh,2633.37,2545.88,87.49,3.3,4.3,0,FALSE,0,86,89.8,transport_issue,2022-23,2827,855.9,2545.88
28-01-2023,Balaghat,Madhya Pradesh,2633.37,2633.91,-0.54,0,9.3,0,FALSE,0,97.9,94.7,none,2022-23,2827,855.9,2633.91
29-01-2023,Balaghat,Madhya Pradesh,2633.37,2523.61,109.76,4.2,1.2,0,FALSE,0,91.1,92.9,transport_issue,2022-23,2827,855.9,2523.61
30-01-2023,Balaghat,Madhya Pradesh,2633.37,2454.17,179.2,6.8,3.9,0,FALSE,0,83.5,93.9,transport_issue,2022-23,2827,855.9,2454.17
31-01-2023,Balaghat,Madhya Pradesh,2633.37,2253.7,379.67,14.4,4.6,7.7,FALSE,0,94.2,88.6,equipment_failure,2022-23,2827,855.9,2253.7
01-02-2023,Balaghat,Madhya Pradesh,2633.37,2642.78,-9.41,-0.4,4.7,0,FALSE,0,95.3,92.7,none,2022-23,2827,855.9,2642.78
02-02-2023,Balaghat,Madhya Pradesh,2633.37,2609.29,24.08,0.9,4.6,0,FALSE,0,92.1,97.9,transport_issue,2022-23,2827,855.9,2609.29
03-02-2023,Balaghat,Madhya Pradesh,2633.37,2545.62,87.75,3.3,1,0,FALSE,0,95.7,94.2,labour_shortage,2022-23,2827,855.9,2545.62
04-02-2023,Balaghat,Madhya Pradesh,2633.37,2580.73,52.64,2,1,0,FALSE,0,95.6,93.3,labour_shortage,2022-23,2827,855.9,2580.73
05-02-2023,Balaghat,Madhya Pradesh,2633.37,2541.88,91.49,3.5,3.2,0,FALSE,0,83.9,88.6,transport_issue,2022-23,2827,855.9,2541.88
06-02-2023,Balaghat,Madhya Pradesh,2633.37,2536.37,97,3.7,0.5,0,FALSE,0,98,90.2,labour_shortage,2022-23,2827,855.9,2536.37
07-02-2023,Balaghat,Madhya Pradesh,2633.37,2541.64,91.73,3.5,5.6,0,FALSE,0,93.3,94.2,transport_issue,2022-23,2827,855.9,2541.64
08-02-2023,Balaghat,Madhya Pradesh,2633.37,2636.66,-3.29,-0.1,3.6,0,FALSE,0,95.5,91.4,none,2022-23,2827,855.9,2636.66
09-02-2023,Balaghat,Madhya Pradesh,2633.37,2280.54,352.83,13.4,0.9,6.7,FALSE,0,83.3,95,transport_issue,2022-23,2827,855.9,2280.54
10-02-2023,Balaghat,Madhya Pradesh,2633.37,2385.23,248.14,9.4,2.1,0,TRUE,5.7,85.8,84.6,labour_shortage,2022-23,2827,855.9,2385.23
11-02-2023,Balaghat,Madhya Pradesh,2633.37,2605.54,27.83,1.1,3.9,0,FALSE,0,86.3,96.7,transport_issue,2022-23,2827,855.9,2605.54
12-02-2023,Balaghat,Madhya Pradesh,2633.37,2643.88,-10.51,-0.4,0.5,0,FALSE,0,93.9,92.3,none,2022-23,2827,855.9,2643.88
13-02-2023,Balaghat,Madhya Pradesh,2633.37,2677.75,-44.38,-1.7,3.4,0,FALSE,0,99.3,98.3,none,2022-23,2827,855.9,2677.75
14-02-2023,Balaghat,Madhya Pradesh,2633.37,2609.61,23.76,0.9,0.6,0,FALSE,0,87.9,98.1,transport_issue,2022-23,2827,855.9,2609.61
15-02-2023,Balaghat,Madhya Pradesh,2633.37,2563.01,70.36,2.7,2.7,0,FALSE,0,88.4,95.9,transport_issue,2022-23,2827,855.9,2563.01
16-02-2023,Balaghat,Madhya Pradesh,2633.37,2531.97,101.4,3.9,1.6,0,TRUE,2.3,95.1,88.6,labour_shortage,2022-23,2827,855.9,2531.97
17-02-2023,Balaghat,Madhya Pradesh,2633.37,2638.61,-5.24,-0.2,5.8,0,FALSE,0,95.6,94.3,none,2022-23,2827,855.9,2638.61
18-02-2023,Balaghat,Madhya Pradesh,2633.37,2327.07,306.3,11.6,7,6.4,FALSE,0,98,98.4,equipment_failure,2022-23,2827,855.9,2327.07
19-02-2023,Balaghat,Madhya Pradesh,2633.37,2629.5,3.87,0.1,2,0,FALSE,0,98.3,98.8,none,2022-23,2827,855.9,2629.5
